,Date,Volume,nasdak,sp
576,2006-05-25,1145420,2198.23999,1272.880005
577,2006-05-26,829005,2210.370117,1280.160034
578,2006-05-30,310755,2164.73999,1259.869995
579,2006-06-01,432530,2219.860107,1285.709961
580,2006-06-02,579950,2219.409912,1288.219971
581,2006-06-05,535760,2169.620117,1265.290039
582,2006-06-07,571615,2151.800049,1256.150024
583,2006-06-08,716670,2145.320068,1257.930054
584,2006-06-09,1049000,2135.060059,1252.300049
585,2006-06-12,646715,2091.320068,1237.439941
586,2006-06-13,624265,2072.469971,1223.689941
587,2006-06-14,572940,2086.0,1230.040039
588,2006-06-15,874395,2144.149902,1256.160034
589,2006-06-16,988600,2129.949951,1251.540039
590,2006-06-19,748665,2110.419922,1240.130005
591,2006-06-20,332300,2107.060059,1240.119995
592,2006-06-21,377395,2141.199951,1252.199951
593,2006-06-22,402230,2122.97998,1245.599976
594,2006-06-23,383375,2121.469971,1244.5
595,2006-06-26,222355,2133.669922,1250.560059
596,2006-06-27,250910,2100.25,1239.199951
597,2006-06-28,468020,2111.840088,1246.0
598,2006-06-29,507225,2174.379883,1272.869995
599,2006-06-30,1309780,2172.090088,1270.199951
600,2006-07-03,1144750,2190.429932,1280.189941
601,2006-07-05,322890,2153.340088,1270.910034
602,2006-07-06,325800,2155.090088,1274.079956
603,2006-07-07,398240,2130.060059,1265.47998
604,2006-07-10,519910,2116.929932,1267.339966
605,2006-07-11,556685,2128.860107,1272.430054
606,2006-07-12,531420,2090.23999,1258.599976
607,2006-07-13,687675,2054.110107,1242.280029
608,2006-07-14,604310,2037.349976,1236.199951
609,2006-07-18,1297325,2043.219971,1236.859985
610,2006-07-19,884055,2080.709961,1259.810059
611,2006-07-20,797865,2039.420044,1249.130005
612,2006-07-21,844590,2020.390015,1240.290039
613,2006-07-24,851340,2061.840088,1260.910034
614,2006-07-25,813645,2073.899902,1268.880005
615,2006-07-26,889320,2070.459961,1268.400024
616,2006-07-27,951415,2054.469971,1263.199951
617,2006-07-28,1132410,2094.139893,1278.550049
618,2006-07-31,743020,2091.469971,1276.660034
619,2006-08-01,840930,2061.98999,1270.920044
620,2006-08-02,2911315,2078.810059,1277.410034
621,2006-08-03,3554520,2092.340088,1280.27002
622,2006-08-04,3066245,2085.050049,1279.359985
623,2006-08-07,2332060,2072.5,1275.77002
624,2006-08-08,1130670,2060.850098,1271.47998
625,2006-08-09,1175450,2060.280029,1265.949951
626,2006-08-10,1094775,2071.73999,1271.810059
627,2006-08-11,861380,2057.709961,1266.73999
628,2006-08-14,908110,2069.040039,1268.209961
629,2006-08-16,1241265,2149.540039,1295.430054
630,2006-08-17,3053605,2157.610107,1297.47998
631,2006-08-18,4194375,2163.949951,1302.300049
632,2006-08-21,2583015,2147.75,1297.52002
633,2006-08-22,5441755,2150.02002,1298.819946
634,2006-08-23,5655050,2134.659912,1292.98999
635,2006-08-24,3631460,2137.110107,1296.060059
636,2006-08-25,1763070,2140.290039,1295.089966
637,2006-08-28,1804515,2160.699951,1301.780029
638,2006-08-29,1041315,2172.300049,1304.280029
639,2006-08-30,1895365,2185.72998,1305.369995
640,2006-08-31,3383130,2183.75,1303.819946
641,2006-09-01,2678370,2193.159912,1311.01001
642,2006-09-05,2995735,2205.699951,1313.25
643,2006-09-06,1983245,2167.840088,1300.26001
644,2006-09-07,1805180,2155.290039,1294.02002
645,2006-09-08,1340530,2165.790039,1298.920044
646,2006-09-11,1919345,2173.25,1299.540039
647,2006-09-12,864150,2215.820068,1313.0
648,2006-09-13,813350,2227.669922,1318.069946
649,2006-09-14,2364265,2228.72998,1316.280029
650,2006-09-15,3755425,2235.590088,1319.660034
651,2006-09-18,2775930,2235.75,1321.180054
652,2006-09-19,2948705,2222.370117,1317.640015
653,2006-09-20,2924755,2252.889893,1325.180054
654,2006-09-21,2285095,2237.75,1318.030029
655,2006-09-22,2882215,2218.929932,1314.780029
656,2006-09-25,2166250,2249.070068,1326.369995
657,2006-09-26,1740650,2261.340088,1336.349976
658,2006-09-27,1925830,2263.389893,1336.589966
659,2006-09-28,2248260,2270.02002,1338.880005
660,2006-09-29,1489235,2258.429932,1335.849976
661,2006-10-02,1078560,2237.600098,1331.319946
662,2006-10-04,949540,2290.949951,1350.199951
663,2006-10-09,4771050,2311.77002,1350.660034
664,2006-10-10,5266460,2315.429932,1353.420044
665,2006-10-11,1754285,2308.27002,1349.949951
666,2006-10-12,1835885,2346.179932,1362.829956
667,2006-10-13,1573805,2357.290039,1365.619995
668,2006-10-16,1394955,2363.840088,1369.060059
669,2006-10-17,1101560,2344.949951,1364.050049
670,2006-10-18,1317300,2337.149902,1365.800049
671,2006-10-19,1374150,2340.939941,1366.959961
672,2006-10-20,1218060,2342.300049,1368.599976
673,2006-10-23,3357525,2355.560059,1377.02002
674,2006-10-24,1590870,2344.840088,1377.380005
675,2006-10-25,1862230,2356.590088,1382.219971
676,2006-10-26,1402115,2379.100098,1389.079956
677,2006-10-27,3208355,2350.620117,1377.339966
678,2006-10-30,1334390,2363.77002,1377.930054
679,2006-10-31,1716120,2366.709961,1377.939941
680,2006-11-01,1087095,2334.350098,1367.810059
681,2006-11-02,1046340,2334.02002,1367.339966
682,2006-11-03,2065645,2330.790039,1364.300049
683,2006-11-06,3311770,2365.949951,1379.780029
684,2006-11-07,1850470,2375.879883,1382.839966
685,2006-11-08,968890,2384.939941,1385.719971
686,2006-11-09,2326140,2376.01001,1378.329956
687,2006-11-10,2417645,2389.719971,1380.900024
688,2006-11-13,1470080,2406.379883,1384.420044
689,2006-11-14,1840135,2430.659912,1393.219971
690,2006-11-15,1243480,2442.75,1396.569946
691,2006-11-16,1284790,2449.060059,1399.76001
692,2006-11-17,930675,2445.860107,1401.199951
693,2006-11-20,1415130,2452.719971,1400.5
694,2006-11-21,2512810,2454.840088,1402.810059
695,2006-11-22,1048185,2465.97998,1406.089966
696,2006-11-24,1202845,2460.26001,1400.949951
697,2006-11-27,848265,2405.919922,1381.959961
698,2006-11-28,1176895,2412.610107,1386.719971
699,2006-11-29,1369445,2432.22998,1399.47998
700,2006-11-30,1501480,2431.77002,1400.630005
701,2006-12-01,1127095,2413.209961,1396.709961
702,2006-12-04,2400365,2448.389893,1409.119995
703,2006-12-05,535765,2452.379883,1414.76001
704,2006-12-06,601175,2445.860107,1412.900024
705,2006-12-07,2085480,2427.689941,1407.290039
706,2006-12-08,1410650,2437.360107,1409.839966
707,2006-12-11,664680,2442.860107,1413.040039
708,2006-12-12,721965,2431.600098,1411.560059
709,2006-12-13,1826485,2432.409912,1413.209961
710,2006-12-14,901490,2453.850098,1425.48999
711,2006-12-15,1020840,2457.199951,1427.089966
712,2006-12-18,891435,2435.570068,1422.47998
713,2006-12-19,1041670,2429.550049,1425.550049
714,2006-12-20,825665,2427.610107,1423.530029
715,2006-12-21,830825,2415.850098,1418.300049
716,2006-12-22,1224395,2401.179932,1410.76001
717,2006-12-26,934395,2413.51001,1416.900024
718,2006-12-27,961000,2431.219971,1426.839966
719,2006-12-28,984805,2425.570068,1424.72998
720,2007-01-03,1062050,2423.159912,1416.599976
721,2007-01-04,1056425,2453.429932,1418.339966
722,2007-01-05,3408990,2434.25,1409.709961
723,2007-01-08,3253840,2438.199951,1412.839966
724,2007-01-09,1417910,2443.830078,1412.109985
725,2007-01-10,1033170,2459.330078,1414.849976
726,2007-01-11,1490900,2484.850098,1423.819946
727,2007-01-12,1807655,2502.820068,1430.72998
728,2007-01-16,1241240,2497.780029,1431.900024
729,2007-01-17,1121060,2479.419922,1430.619995
730,2007-01-18,1189725,2443.209961,1426.369995
731,2007-01-19,1550950,2451.310059,1430.5
732,2007-01-22,3427805,2431.070068,1422.949951
733,2007-01-23,1042170,2431.409912,1427.98999
734,2007-01-24,1034665,2466.280029,1440.130005
735,2007-01-25,1465990,2434.23999,1423.900024
736,2007-01-26,1973455,2435.48999,1422.180054
737,2007-01-29,1990370,2441.090088,1420.619995
738,2007-01-30,1553275,2448.639893,1428.819946
739,2007-01-31,1028945,2463.929932,1438.23999
740,2007-02-01,1210055,2468.379883,1445.939941
741,2007-02-02,2120430,2475.879883,1448.390015
742,2007-02-05,2732960,2470.600098,1446.98999
743,2007-02-06,2701035,2471.48999,1448.0
744,2007-02-07,1926585,2490.5,1450.02002
745,2007-02-08,1739980,2488.669922,1448.310059
746,2007-02-09,878180,2459.820068,1438.060059
747,2007-02-12,1171595,2450.379883,1433.369995
748,2007-02-13,1863935,2459.879883,1444.26001
749,2007-02-14,2852615,2488.379883,1455.300049
750,2007-02-15,3217380,2497.100098,1456.810059
751,2007-02-16,2237160,2496.310059,1455.540039
752,2007-02-20,850305,2513.040039,1459.680054
753,2007-02-21,1274540,2518.419922,1457.630005
754,2007-02-22,1765350,2524.939941,1456.380005
755,2007-02-23,1852885,2515.100098,1451.189941
756,2007-02-26,1304150,2504.52002,1449.369995
757,2007-02-27,2029480,2407.860107,1399.040039
758,2007-02-28,1430305,2416.149902,1406.819946
759,2007-03-02,3904815,2368.0,1387.170044
760,2007-03-05,1375330,2340.679932,1374.119995
761,2007-03-06,1864005,2385.139893,1395.410034
762,2007-03-07,1758475,2374.639893,1391.969971
763,2007-03-08,1168580,2387.72998,1401.890015
764,2007-03-09,1304790,2387.550049,1402.839966
765,2007-03-12,795245,2402.290039,1406.599976
766,2007-03-13,867570,2350.570068,1377.949951
767,2007-03-14,1584440,2371.73999,1387.170044
768,2007-03-15,1099020,2378.699951,1392.280029
769,2007-03-16,1468260,2372.659912,1386.949951
770,2007-03-19,903360,2394.409912,1402.060059
771,2007-03-20,700075,2408.209961,1410.939941
772,2007-03-21,1144130,2455.919922,1435.040039
773,2007-03-22,1175965,2451.73999,1434.540039
774,2007-03-23,774025,2448.929932,1436.109985
775,2007-03-26,1190615,2455.629883,1437.5
776,2007-03-27,789120,2437.429932,1428.609985
777,2007-03-28,972855,2417.100098,1417.22998
778,2007-03-29,1394745,2417.879883,1422.530029
779,2007-03-30,707890,2421.639893,1420.859985
780,2007-04-02,565880,2422.26001,1424.550049
781,2007-04-03,859380,2450.330078,1437.77002
782,2007-04-04,810995,2458.689941,1439.369995
783,2007-04-05,1597450,2471.340088,1443.76001
784,2007-04-09,590900,2469.179932,1444.609985
785,2007-04-10,575620,2477.610107,1448.390015
786,2007-04-11,5794725,2459.310059,1438.869995
787,2007-04-12,777855,2480.320068,1447.800049
788,2007-04-13,526245,2491.939941,1452.849976
789,2007-04-16,879975,2518.330078,1468.329956
790,2007-04-17,1347840,2516.949951,1471.47998
791,2007-04-18,1972145,2510.5,1472.5
792,2007-04-19,2000280,2505.350098,1470.72998
793,2007-04-20,1033420,2526.389893,1484.349976
794,2007-04-23,870205,2523.669922,1480.930054
795,2007-04-24,1436650,2524.540039,1480.410034
796,2007-04-25,1783360,2547.889893,1495.420044
797,2007-04-26,2286710,2554.459961,1494.25
798,2007-04-27,2209935,2557.209961,1494.069946
799,2007-04-30,1924850,2525.090088,1482.369995
800,2007-05-02,1789815,2557.840088,1495.920044
801,2007-05-03,1728550,2565.459961,1502.390015
802,2007-05-04,1515435,2572.149902,1505.619995
803,2007-05-07,2189930,2570.949951,1509.47998
804,2007-05-08,1912740,2571.75,1507.719971
805,2007-05-09,1293085,2576.340088,1512.579956
806,2007-05-10,1253705,2533.73999,1491.469971
807,2007-05-11,2346385,2562.219971,1505.849976
808,2007-05-14,1511180,2546.439941,1503.150024
809,2007-05-15,916930,2525.290039,1501.189941
810,2007-05-16,1386285,2547.419922,1514.140015
811,2007-05-17,943425,2539.379883,1512.75
812,2007-05-18,575300,2558.449951,1522.75
813,2007-05-21,827665,2578.790039,1525.099976
814,2007-05-22,1073245,2588.02002,1524.119995
815,2007-05-23,709620,2577.050049,1522.280029
816,2007-05-25,1299705,2557.189941,1515.72998
817,2007-05-29,601060,2572.060059,1518.109985
818,2007-05-30,1293820,2592.590088,1530.22998
819,2007-05-31,1885950,2604.52002,1530.619995
820,2007-06-01,1170295,2613.919922,1536.339966
821,2007-06-04,3386590,2618.290039,1539.180054
822,2007-06-05,1617510,2611.22998,1530.949951
823,2007-06-07,733075,2541.379883,1490.719971
824,2007-06-08,1305380,2573.540039,1507.670044
825,2007-06-11,993840,2572.149902,1509.119995
826,2007-06-12,1093350,2549.77002,1493.0
827,2007-06-13,1037665,2582.310059,1515.670044
828,2007-06-14,2381565,2599.409912,1522.969971
829,2007-06-15,1729090,2626.709961,1532.910034
830,2007-06-18,1168445,2626.600098,1531.050049
831,2007-06-19,833765,2626.76001,1533.699951
832,2007-06-20,906935,2599.959961,1512.839966
833,2007-06-21,1494740,2616.959961,1522.189941
834,2007-06-22,1334430,2588.959961,1502.560059
835,2007-06-25,1057395,2577.080078,1497.73999
836,2007-06-26,1558050,2574.159912,1492.890015
837,2007-06-27,1169020,2605.350098,1506.339966
838,2007-06-28,1156065,2608.370117,1505.709961
839,2007-06-29,1264185,2603.22998,1503.349976
840,2007-07-02,1899685,2632.300049,1519.430054
841,2007-07-03,628910,2644.949951,1524.869995
842,2007-07-05,1146110,2656.649902,1525.400024
843,2007-07-06,522150,2666.51001,1530.439941
844,2007-07-09,706285,2670.02002,1531.849976
845,2007-07-10,1186665,2639.159912,1510.119995
846,2007-07-11,1326850,2651.790039,1518.76001
847,2007-07-12,973495,2701.72998,1547.699951
848,2007-07-13,1011230,2707.0,1552.5
849,2007-07-16,1460685,2697.330078,1549.52002
850,2007-07-18,877885,2699.48999,1546.170044
851,2007-07-19,1176100,2720.040039,1553.079956
852,2007-07-20,994515,2687.600098,1534.099976
853,2007-07-23,2873455,2690.580078,1541.569946
854,2007-07-24,1422980,2639.860107,1511.040039
855,2007-07-25,2304100,2648.169922,1518.089966
856,2007-07-26,1361300,2599.340088,1482.660034
857,2007-07-27,1384015,2562.23999,1458.949951
858,2007-07-30,1418790,2583.280029,1473.910034
859,2007-07-31,1441075,2546.27002,1455.27002
860,2007-08-01,1252910,2553.870117,1465.810059
861,2007-08-02,1032880,2575.97998,1472.199951
862,2007-08-03,814660,2511.25,1433.060059
863,2007-08-06,719010,2547.330078,1467.670044
864,2007-08-07,624870,2561.600098,1476.709961
865,2007-08-08,767005,2612.97998,1497.48999
866,2007-08-09,1720545,2556.48999,1453.089966
867,2007-08-10,1325825,2544.889893,1453.640015
868,2007-08-13,1259500,2542.23999,1452.920044
869,2007-08-14,1171875,2499.120117,1426.540039
870,2007-08-16,683295,2451.070068,1411.27002
871,2007-08-17,1880295,2505.030029,1445.939941
872,2007-08-20,1954065,2508.590088,1445.550049
873,2007-08-21,802955,2521.300049,1447.119995
874,2007-08-22,909685,2552.800049,1464.069946
875,2007-08-23,1087770,2541.699951,1462.5
876,2007-08-24,1803695,2576.689941,1479.369995
877,2007-08-27,779825,2561.25,1466.790039
878,2007-08-28,746390,2500.639893,1432.359985
879,2007-08-29,1023785,2563.159912,1463.76001
880,2007-08-30,1058685,2565.300049,1457.640015
881,2007-08-31,729735,2596.360107,1473.98999
882,2007-09-04,1121640,2630.23999,1489.420044
883,2007-09-05,733775,2605.949951,1472.290039
884,2007-09-06,1320935,2614.320068,1478.550049
885,2007-09-07,896770,2565.699951,1453.550049
886,2007-09-10,779570,2559.110107,1451.699951
887,2007-09-11,533345,2597.469971,1471.48999
888,2007-09-12,648750,2592.070068,1471.560059
889,2007-09-13,1740040,2601.060059,1483.949951
890,2007-09-14,1450555,2602.179932,1484.25
891,2007-09-17,2307845,2581.659912,1476.650024
892,2007-09-18,965310,2651.659912,1519.780029
893,2007-09-19,1204220,2666.47998,1529.030029
894,2007-09-20,1264805,2654.290039,1518.75
895,2007-09-21,1148885,2671.219971,1525.75
896,2007-09-27,786880,2709.590088,1531.380005
897,2007-09-28,2035415,2701.5,1526.75
898,2007-10-01,1090865,2740.98999,1547.040039
899,2007-10-02,719130,2747.110107,1546.630005
900,2007-10-04,1587160,2733.570068,1542.839966
901,2007-10-05,2308135,2780.320068,1557.589966
902,2007-10-08,1346835,2787.370117,1552.579956
903,2007-10-09,1371100,2803.909912,1565.150024
904,2007-10-10,1691445,2811.610107,1562.469971
905,2007-10-11,1849820,2772.199951,1554.410034
906,2007-10-12,2012325,2805.679932,1561.800049
907,2007-10-15,1066155,2780.050049,1548.709961
908,2007-10-16,2286065,2763.909912,1538.530029
909,2007-10-17,1601775,2792.669922,1541.23999
910,2007-10-18,1401290,2799.310059,1540.079956
911,2007-10-19,1263310,2725.159912,1500.630005
912,2007-10-22,433585,2753.929932,1506.329956
913,2007-10-23,1062010,2799.26001,1519.589966
914,2007-10-24,932085,2774.76001,1515.880005
915,2007-10-25,1588315,2750.860107,1514.400024
916,2007-10-26,1166690,2804.189941,1535.280029
917,2007-10-29,1562280,2817.439941,1540.97998
918,2007-10-30,1247900,2816.709961,1531.02002
919,2007-10-31,1455440,2859.120117,1549.380005
920,2007-11-01,1082705,2794.830078,1508.439941
921,2007-11-02,1290045,2810.379883,1509.650024
922,2007-11-05,1113730,2795.179932,1502.170044
923,2007-11-06,1313765,2825.179932,1520.27002
924,2007-11-07,1412540,2748.76001,1475.619995
925,2007-11-08,881755,2696.0,1474.77002
926,2007-11-09,1627250,2627.939941,1453.699951
927,2007-11-12,1399975,2584.129883,1439.180054
928,2007-11-13,1738100,2673.649902,1481.050049
929,2007-11-14,1275685,2644.320068,1470.579956
930,2007-11-15,1356780,2618.51001,1451.150024
931,2007-11-16,1493405,2637.23999,1458.73999
932,2007-11-19,1607860,2593.379883,1433.27002
933,2007-11-20,911655,2596.810059,1439.699951
934,2007-11-21,1352710,2562.149902,1416.77002
935,2007-11-23,1163705,2596.600098,1440.699951
936,2007-11-26,1132140,2540.98999,1407.219971
937,2007-11-27,840175,2580.800049,1428.22998
938,2007-11-28,909385,2662.909912,1469.02002
939,2007-11-29,725285,2668.129883,1469.719971
940,2007-11-30,680365,2660.959961,1481.140015
941,2007-12-03,1039280,2637.129883,1472.420044
942,2007-12-04,1137865,2619.830078,1462.790039
943,2007-12-05,1799545,2666.360107,1485.01001
944,2007-12-06,1037420,2709.030029,1507.339966
945,2007-12-07,1061260,2706.159912,1504.660034
946,2007-12-10,654670,2718.949951,1515.959961
947,2007-12-11,614585,2652.350098,1477.650024
948,2007-12-12,735090,2671.139893,1486.589966
949,2007-12-13,833775,2668.48999,1488.410034
950,2007-12-14,813710,2635.73999,1467.949951
951,2007-12-17,1609155,2574.459961,1445.900024
952,2007-12-18,1498995,2596.030029,1454.97998
953,2007-12-20,1467915,2640.860107,1460.119995
954,2007-12-21,1090250,2691.98999,1484.459961
955,2007-12-24,588455,2713.5,1496.449951
956,2007-12-26,719845,2724.409912,1497.660034
957,2007-12-27,1019015,2676.790039,1476.27002
958,2007-12-28,706485,2674.459961,1478.48999
959,2008-01-02,629725,2609.629883,1447.160034
960,2008-01-03,1147140,2602.679932,1447.160034
961,2008-01-04,1093575,2504.649902,1411.630005
962,2008-01-07,1321475,2499.459961,1416.180054
963,2008-01-08,801460,2440.51001,1390.189941
964,2008-01-09,480505,2474.550049,1409.130005
965,2008-01-10,1202915,2488.52002,1420.329956
966,2008-01-11,940355,2439.939941,1401.02002
967,2008-01-14,485315,2478.300049,1416.25
968,2008-01-15,659140,2417.590088,1380.949951
969,2008-01-16,1079450,2394.590088,1373.199951
970,2008-01-17,1734600,2346.899902,1333.25
971,2008-01-18,2412795,2340.02002,1325.189941
972,2008-01-22,1008810,2292.27002,1310.5
973,2008-01-23,1154155,2316.409912,1338.599976
974,2008-01-24,1221705,2360.919922,1352.069946
975,2008-01-25,1049345,2326.199951,1330.609985
976,2008-01-28,943445,2349.909912,1353.959961
977,2008-01-29,706205,2358.060059,1362.300049
978,2008-01-30,1347015,2349.0,1355.810059
979,2008-01-31,1556400,2389.860107,1378.550049
980,2008-02-01,3739865,2413.360107,1395.420044
981,2008-02-04,1574710,2382.850098,1380.819946
982,2008-02-05,1826200,2309.570068,1336.640015
983,2008-02-11,1070305,2320.060059,1339.130005
984,2008-02-12,1269205,2320.040039,1348.859985
